symbol,signal_date,signal_time_et,entry_price,branch_label,position_size,tp_bps_used,sl_bps_used,exit_price,exit_time_et,exit_reason,minutes_held,gross_return_bps,net_return_bps,run_uuid
IBM,2025-10-24,11:30,302.99,gap_filled_half,0.5,50.0,150.0,304.50477871596553,11:37,TP,7,57.53749999999772,21.23124999999845,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-10-24,10:30,38.705,gap_open,1.0,75.0,100.0,38.99526556515078,10:37,TP,7,82.55625000000144,67.44374999999991,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-10-24,10:30,177.41,gap_open,1.0,75.0,100.0,178.74047445842658,10:38,TP,8,82.55625000000084,67.44375000000055,77416b6d-484c-4183-a8ca-310f42cf5926
STX,2025-10-24,10:30,235.74,gap_open,1.0,75.0,100.0,237.5079164017219,10:37,TP,7,82.55625000000109,67.4437500000006,77416b6d-484c-4183-a8ca-310f42cf5926
VRSN,2025-10-24,14:30,241.475,gap_filled_half,0.5,50.0,150.0,242.68223849116404,14:31,TP,1,57.537499999999255,21.231249999999726,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2025-10-24,10:30,131.265,gap_open,1.0,75.0,100.0,132.2494131096633,10:42,TP,12,82.55625000000218,67.44375000000072,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2025-10-27,10:30,252.81,gap_filled_half,0.5,50.0,150.0,254.07390708334682,10:38,TP,8,57.537499999998346,21.23124999999908,77416b6d-484c-4183-a8ca-310f42cf5926
KLAC,2025-10-27,10:30,1219.25,gap_open,1.0,75.0,100.0,1207.0568210301562,13:52,SL,202,-92.57500000000032,-107.42500000000068,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-10-27,10:30,191.15,gap_open,1.0,75.0,100.0,192.58351667171095,10:33,TP,3,82.55625000000023,67.44375000000078,77416b6d-484c-4183-a8ca-310f42cf5926
MCHP,2025-10-27,10:30,64.84,gap_open,1.0,75.0,100.0,64.51158,15:50,TIME,320,-43.183220234423366,-58.10725237996412,77416b6d-484c-4183-a8ca-310f42cf5926
MU,2025-10-27,10:30,218.145,gap_filled_half,0.5,50.0,150.0,219.23560167990468,10:36,TP,6,57.53749999999879,21.231249999999292,77416b6d-484c-4183-a8ca-310f42cf5926
ON,2025-10-27,10:30,53.03,gap_open,1.0,75.0,100.0,52.499670468918744,11:01,SL,31,-92.57500000000097,-107.42500000000099,77416b6d-484c-4183-a8ca-310f42cf5926
QCOM,2025-10-27,10:30,201.0038,gap_filled_half,0.5,50.0,150.0,202.00870537003928,10:31,TP,1,57.53749999999861,21.231249999998795,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-10-27,10:30,51.0458,gap_open,1.0,75.0,100.0,50.53531357387013,10:53,SL,23,-92.57499999999877,-107.42500000000055,77416b6d-484c-4183-a8ca-310f42cf5926
STX,2025-10-27,10:30,236.08,gap_open,1.0,75.0,100.0,233.71906853295002,10:58,SL,28,-92.57499999999943,-107.42500000000022,77416b6d-484c-4183-a8ca-310f42cf5926
VRSN,2025-10-27,10:30,245.09,gap_filled_half,0.5,50.0,150.0,246.31531144755934,10:31,TP,1,57.53749999999855,21.23124999999911,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2025-10-27,10:30,127.78,gap_filled_half,0.5,50.0,150.0,125.86322920189374,11:46,SL,76,-142.6124999999998,-78.69375000000055,77416b6d-484c-4183-a8ca-310f42cf5926
FFIV,2025-10-28,11:30,268.0,gap_open,1.0,75.0,100.0,270.009848119375,11:34,TP,4,82.55625000000056,67.44374999999998,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-10-28,10:30,41.2311,gap_open,1.0,75.0,100.0,41.54030988356255,10:30,TP,0,82.55625000000092,67.44375000000043,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-10-28,10:30,193.23,gap_filled_half,0.5,50.0,150.0,194.1960407646656,10:31,TP,1,57.53749999999999,21.23124999999972,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-10-28,11:30,166.61,gap_filled_half,0.5,50.0,150.0,167.44295581328436,11:44,TP,14,57.53749999999799,21.231249999999232,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-10-28,12:30,171.9491,gap_filled_half,0.5,50.0,150.0,172.8087482950244,12:30,TP,0,57.537499999999966,21.23125000000008,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-10-28,13:30,173.82,gap_filled_half,0.5,50.0,150.0,174.68900173738123,14:45,TP,75,57.537499999999554,21.23124999999936,77416b6d-484c-4183-a8ca-310f42cf5926
SWKS,2025-10-28,10:30,85.91,gap_open,1.0,75.0,100.0,85.05085215886876,10:50,SL,20,-92.57499999999821,-107.42499999999903,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2025-10-28,10:30,188.5,gap_filled_half,0.5,50.0,150.0,189.44239343859374,10:38,TP,8,57.53749999999988,21.23124999999945,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-10-29,10:30,207.8,gap_filled_half,0.5,50.0,150.0,208.8388825280625,10:55,TP,25,57.53749999999981,21.231249999999324,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-10-29,10:30,53.76,gap_open,1.0,75.0,100.0,53.222370062399996,11:03,SL,33,-92.57499999999949,-107.42500000000061,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-10-29,10:30,194.08,gap_open,1.0,75.0,100.0,195.53549001122505,10:42,TP,12,82.55625000000201,67.44375000000105,77416b6d-484c-4183-a8ca-310f42cf5926
STX,2025-10-29,10:30,259.16,gap_open,1.0,75.0,100.0,261.1035531291688,10:38,TP,8,82.55625000000127,67.44375000000132,77416b6d-484c-4183-a8ca-310f42cf5926
SWKS,2025-10-29,10:30,83.42,gap_open,1.0,75.0,100.0,82.5857535454875,10:50,SL,20,-92.57499999999912,-107.42500000000021,77416b6d-484c-4183-a8ca-310f42cf5926
SWKS,2025-10-29,11:30,82.23,gap_open,1.0,75.0,100.0,82.8466783987172,11:35,TP,5,82.55625000000079,67.44375000000127,77416b6d-484c-4183-a8ca-310f42cf5926
ZBRA,2025-10-29,10:30,275.9,gap_filled_half,0.5,50.0,150.0,271.76134713415627,14:35,SL,245,-142.6124999999991,-78.69374999999951,77416b6d-484c-4183-a8ca-310f42cf5926
ANET,2025-10-30,10:30,161.0641,gap_filled_half,0.5,50.0,150.0,161.86932944845097,12:18,TP,108,57.53750000000011,21.23124999999981,77416b6d-484c-4183-a8ca-310f42cf5926
AVGO,2025-10-30,10:30,375.94,gap_filled_half,0.5,50.0,150.0,370.30069170574376,11:49,SL,79,-142.6124999999996,-78.69375000000036,77416b6d-484c-4183-a8ca-310f42cf5926
CIEN,2025-10-30,10:30,189.19,gap_filled_half,0.5,50.0,150.0,190.1358430485281,11:12,TP,42,57.537499999999554,21.231249999999147,77416b6d-484c-4183-a8ca-310f42cf5926
COHR,2025-10-30,10:30,134.595,gap_open,1.0,75.0,100.0,133.24897504740937,15:16,SL,286,-92.57500000000023,-107.42499999999947,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-10-30,10:30,196.99,gap_filled_half,0.5,50.0,150.0,197.9748386390906,10:43,TP,13,57.53749999999854,21.231249999999125,77416b6d-484c-4183-a8ca-310f42cf5926
TYL,2025-10-30,10:30,466.645,gap_open,1.0,75.0,100.0,470.1445730435289,10:36,TP,6,82.55625000000111,67.44374999999967,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2025-10-30,10:30,198.04,gap_filled_half,0.5,50.0,150.0,195.06929027346246,11:47,SL,77,-142.6125000000008,-78.69375000000075,77416b6d-484c-4183-a8ca-310f42cf5926
GDDY,2025-10-31,10:30,132.37,gap_open,1.0,75.0,100.0,133.3626999834391,10:53,TP,23,82.55625000000092,67.44375000000146,77416b6d-484c-4183-a8ca-310f42cf5926
MPWR,2025-10-31,11:30,976.735,gap_open,1.0,75.0,100.0,966.9671060806968,11:51,SL,21,-92.5750000000001,-107.42500000000125,77416b6d-484c-4183-a8ca-310f42cf5926
MPWR,2025-10-31,12:30,966.005,gap_open,1.0,75.0,100.0,973.2494900468539,12:33,TP,3,82.55625000000076,67.4437499999995,77416b6d-484c-4183-a8ca-310f42cf5926
STX,2025-10-31,12:30,245.8201,gap_filled_half,0.5,50.0,150.0,247.0490615348247,12:32,TP,2,57.53749999999907,21.231249999999104,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2025-10-31,12:30,142.61,gap_open,1.0,75.0,100.0,143.67949418023906,13:18,TP,48,82.55624999999915,67.44374999999943,77416b6d-484c-4183-a8ca-310f42cf5926
COHR,2025-11-03,10:30,132.075,gap_filled_half,0.5,50.0,150.0,132.73530033635154,10:58,TP,28,57.5374999999991,21.231250000000077,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2025-11-03,10:30,149.675,gap_filled_half,0.5,50.0,150.0,150.42329038685156,10:51,TP,21,57.537499999999845,21.231249999999555,77416b6d-484c-4183-a8ca-310f42cf5926
IT,2025-11-04,10:30,233.41,gap_filled_half,0.5,50.0,150.0,229.90872067627188,10:55,SL,25,-142.61249999999933,-78.69374999999992,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-11-04,11:30,191.16,gap_open,1.0,75.0,100.0,192.59359166604378,11:43,TP,13,82.55625000000134,67.44375000000143,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-11-04,11:30,197.784,gap_open,1.0,75.0,100.0,199.26726791209876,11:32,TP,2,82.55625000000055,67.44375000000113,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2025-11-04,11:30,181.42,gap_open,1.0,75.0,100.0,182.7805471858844,11:39,TP,9,82.55625000000127,67.44375000000126,77416b6d-484c-4183-a8ca-310f42cf5926
COHR,2025-11-05,11:30,136.57,gap_filled_half,0.5,50.0,150.0,137.25277279527185,12:13,TP,43,57.53749999999914,21.231249999999246,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2025-11-05,11:30,276.51,gap_filled_half,0.5,50.0,150.0,277.8923936854406,11:47,TP,17,57.53749999999954,21.231249999999733,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-11-05,11:30,232.49,gap_open,1.0,75.0,100.0,234.23354324355785,11:45,TP,15,82.55625000000117,67.44375000000036,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2025-11-06,11:30,237.95,gap_open,1.0,75.0,100.0,239.73449014927343,12:46,TP,76,82.55625000000089,67.44375000000024,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-11-06,13:30,629.575,gap_filled_half,0.5,50.0,150.0,632.7225190933829,13:32,TP,2,57.53749999999969,21.23124999999949,77416b6d-484c-4183-a8ca-310f42cf5926
COHR,2025-11-06,12:30,154.72,gap_open,1.0,75.0,100.0,155.880312317275,12:43,TP,13,82.55625000000069,67.44375000000106,77416b6d-484c-4183-a8ca-310f42cf5926
EPAM,2025-11-06,11:30,160.285,gap_filled_half,0.5,50.0,150.0,161.08633438888592,11:36,TP,6,57.53750000000003,21.231249999999292,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-11-06,11:30,245.54,gap_open,1.0,75.0,100.0,243.0844632649125,11:35,SL,5,-92.57499999999952,-107.42499999999983,77416b6d-484c-4183-a8ca-310f42cf5926
MU,2025-11-06,11:30,238.62,gap_filled_half,0.5,50.0,150.0,235.04056778960623,11:56,SL,26,-142.61250000000032,-78.69375000000066,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-11-06,11:30,179.31,gap_filled_half,0.5,50.0,150.0,176.62025065105314,11:49,SL,19,-142.6124999999997,-78.69375000000014,77416b6d-484c-4183-a8ca-310f42cf5926
PTC,2025-11-06,10:30,174.0,gap_open,1.0,75.0,100.0,172.25990310375,10:37,SL,7,-92.57499999999995,-107.42500000000118,77416b6d-484c-4183-a8ca-310f42cf5926
PTC,2025-11-06,11:30,174.68,gap_open,1.0,75.0,100.0,172.933102725075,11:44,SL,14,-92.57499999999929,-107.42500000000044,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-11-06,11:30,211.07,gap_filled_half,0.5,50.0,150.0,207.90383305402813,12:15,SL,45,-142.61249999999987,-78.69375000000025,77416b6d-484c-4183-a8ca-310f42cf5926
STX,2025-11-06,10:30,277.46,gap_filled_half,0.5,50.0,150.0,278.8471431483937,10:31,TP,1,57.537499999998715,21.23124999999892,77416b6d-484c-4183-a8ca-310f42cf5926
AKAM,2025-11-07,10:30,81.075,gap_open,1.0,75.0,100.0,81.68301655327734,10:40,TP,10,82.55625000000036,67.44374999999941,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2025-11-07,11:30,227.11,gap_open,1.0,75.0,100.0,224.83877352811874,11:56,SL,26,-92.5750000000005,-107.42500000000123,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-11-07,12:30,591.97,gap_open,1.0,75.0,100.0,596.4094395195017,12:53,TP,23,82.55625000000167,67.4437500000004,77416b6d-484c-4183-a8ca-310f42cf5926
EPAM,2025-11-07,10:30,170.08,gap_filled_half,0.5,50.0,150.0,170.93030385165,11:12,TP,42,57.537499999999326,21.231249999998997,77416b6d-484c-4183-a8ca-310f42cf5926
FTNT,2025-11-07,10:30,81.49,gap_filled_half,0.5,50.0,150.0,81.89740393268437,10:52,TP,22,57.537500000000065,21.23124999999943,77416b6d-484c-4183-a8ca-310f42cf5926
GEN,2025-11-07,10:30,25.275,gap_filled_half,0.5,50.0,150.0,25.40136071172656,10:36,TP,6,57.537500000000165,21.23124999999949,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-11-07,11:30,37.41,gap_filled_half,0.5,50.0,150.0,37.59702885165937,14:42,TP,192,57.537499999999305,21.23124999999901,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-11-07,12:30,232.85,gap_open,1.0,75.0,100.0,230.52137033165624,12:49,SL,19,-92.57499999999933,-107.42500000000078,77416b6d-484c-4183-a8ca-310f42cf5926
MU,2025-11-07,11:30,230.01,gap_filled_half,0.5,50.0,150.0,231.15991997247184,11:34,TP,4,57.53749999999877,21.231249999999562,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-11-07,11:30,38.67,gap_open,1.0,75.0,100.0,38.283278465643754,11:57,SL,27,-92.57499999999963,-107.42500000000051,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-11-07,12:30,213.9548,gap_filled_half,0.5,50.0,150.0,215.02445304867712,12:31,TP,1,57.53749999999985,21.231249999999488,77416b6d-484c-4183-a8ca-310f42cf5926
STX,2025-11-07,11:30,271.16,gap_open,1.0,75.0,100.0,268.448248997775,11:43,SL,13,-92.57499999999985,-107.42500000000076,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2025-11-07,11:30,155.87,gap_open,1.0,75.0,100.0,154.31121319989376,11:43,SL,13,-92.57500000000017,-107.4250000000004,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-11-10,10:30,663.16,gap_open,1.0,75.0,100.0,656.528030702775,10:54,SL,24,-92.57499999999908,-107.42499999999981,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-11-10,11:30,651.75,gap_open,1.0,75.0,100.0,645.2321370567187,13:42,SL,132,-92.5750000000004,-107.42500000000113,77416b6d-484c-4183-a8ca-310f42cf5926
AVGO,2025-11-10,10:30,357.73,gap_open,1.0,75.0,100.0,359.29033,15:50,TIME,320,51.15589970089129,36.09046492741904,77416b6d-484c-4183-a8ca-310f42cf5926
CIEN,2025-11-10,10:30,212.7965,gap_open,1.0,75.0,100.0,210.66841649894909,10:39,SL,9,-92.57499999999928,-107.42499999999953,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-11-10,10:30,271.45,gap_open,1.0,75.0,100.0,268.7353488362813,10:42,SL,12,-92.5749999999982,-107.4249999999996,77416b6d-484c-4183-a8ca-310f42cf5926
MCHP,2025-11-10,10:30,55.32,gap_filled_half,0.5,50.0,150.0,55.596568726912494,10:30,TP,0,57.53749999999923,21.231249999999164,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-11-10,11:30,189.15,gap_open,1.0,75.0,100.0,190.56851780514847,12:02,TP,32,82.55625000000133,67.44375000000151,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-11-10,10:30,264.38,gap_open,1.0,75.0,100.0,266.36270017089686,10:39,TP,9,82.55625000000018,67.44374999999958,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2025-11-10,10:30,187.34,gap_open,1.0,75.0,100.0,185.46649567503752,10:52,SL,22,-92.57499999999857,-107.42500000000004,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2025-11-10,10:30,174.79,gap_open,1.0,75.0,100.0,173.04200266381872,10:47,SL,17,-92.57500000000033,-107.42500000000086,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2025-11-10,11:30,171.2104,gap_open,1.0,75.0,100.0,172.49438097185612,11:59,TP,29,82.55625000000025,67.44375000000049,77416b6d-484c-4183-a8ca-310f42cf5926
MU,2025-11-11,10:30,241.4445,gap_open,1.0,75.0,100.0,243.2551969188748,11:06,TP,36,82.55625000000148,67.44375000000011,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-11-11,12:30,271.045,gap_filled_half,0.5,50.0,150.0,272.4000717748734,12:40,TP,10,57.537499999999454,21.231249999998994,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2025-11-12,11:30,260.24,gap_open,1.0,75.0,100.0,257.63745507885,12:14,SL,44,-92.57500000000093,-107.42500000000025,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-11-12,10:30,588.5317,gap_filled_half,0.5,50.0,150.0,579.703398416655,10:37,SL,7,-142.61249999999933,-78.69375000000025,77416b6d-484c-4183-a8ca-310f42cf5926
INTC,2025-11-12,10:30,38.14,gap_filled_half,0.5,50.0,150.0,37.84659375,15:50,TIME,320,-69.48085998951247,-42.18273761904617,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-11-12,10:30,268.395,gap_open,1.0,75.0,100.0,265.7109005375343,10:32,SL,2,-92.57500000000111,-107.425000000001,77416b6d-484c-4183-a8ca-310f42cf5926
MU,2025-11-12,10:30,246.99,gap_filled_half,0.5,50.0,150.0,243.28501315210315,11:00,SL,30,-142.61249999999913,-78.69375000000004,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-11-12,10:30,278.35,gap_filled_half,0.5,50.0,150.0,274.1745957767032,10:36,SL,6,-142.612499999998,-78.69374999999967,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-11-12,11:30,277.3,gap_filled_half,0.5,50.0,150.0,278.68634323884373,11:31,TP,1,57.53749999999972,21.23124999999889,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-11-12,13:30,282.635,gap_filled_half,0.5,50.0,150.0,284.04801522290154,13:33,TP,3,57.53749999999958,21.231249999999402,77416b6d-484c-4183-a8ca-310f42cf5926
STX,2025-11-12,10:30,289.92,gap_filled_half,0.5,50.0,150.0,285.5710393662,10:35,SL,5,-142.6125000000001,-78.69375000000025,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2025-11-12,10:30,171.4,gap_filled_half,0.5,50.0,150.0,168.82890503368753,10:36,SL,6,-142.61249999999833,-78.69374999999972,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2025-11-12,11:30,169.13,gap_filled_half,0.5,50.0,150.0,169.97555438869685,11:37,TP,7,57.537499999999014,21.231249999999484,77416b6d-484c-4183-a8ca-310f42cf5926
AMD,2025-11-13,11:30,255.87,gap_filled_half,0.5,50.0,150.0,252.03180823202817,12:09,SL,39,-142.61249999999862,-78.69374999999974,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-11-13,10:30,559.655,gap_open,1.0,75.0,100.0,554.0581383421218,13:03,SL,153,-92.57500000000022,-107.42500000000176,77416b6d-484c-4183-a8ca-310f42cf5926
AVGO,2025-11-13,11:30,335.02,gap_open,1.0,75.0,100.0,337.53246013788436,12:03,TP,33,82.55625000000099,67.44375000000032,77416b6d-484c-4183-a8ca-310f42cf5926
MU,2025-11-13,11:30,237.88,gap_filled_half,0.5,50.0,150.0,234.3116681996125,12:46,SL,76,-142.61249999999959,-78.69374999999992,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-11-13,11:30,174.93,gap_open,1.0,75.0,100.0,173.18060258585626,13:11,SL,101,-92.57499999999914,-107.42500000000037,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-11-13,10:30,36.44,gap_open,1.0,75.0,100.0,36.07557970747499,10:37,SL,7,-92.57500000000016,-107.42500000000094,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-11-13,11:30,35.61,gap_open,1.0,75.0,100.0,35.87705481914531,11:34,TP,4,82.55624999999996,67.44374999999856,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-11-13,11:30,252.75,gap_open,1.0,75.0,100.0,250.22235924984372,11:33,SL,3,-92.5750000000005,-107.42500000000096,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-11-13,14:30,241.82,gap_open,1.0,75.0,100.0,239.40166533648747,14:37,SL,7,-92.57500000000066,-107.425000000001,77416b6d-484c-4183-a8ca-310f42cf5926
STX,2025-11-13,11:30,273.1,gap_open,1.0,75.0,100.0,270.3688479174375,11:39,SL,9,-92.57499999999986,-107.42500000000162,77416b6d-484c-4183-a8ca-310f42cf5926
TER,2025-11-13,10:30,173.155,gap_open,1.0,75.0,100.0,171.42335357430935,10:45,SL,15,-92.57500000000067,-107.42500000000132,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2025-11-13,11:30,164.78,gap_open,1.0,75.0,100.0,163.1321082381375,11:41,SL,11,-92.57499999999992,-107.42499999999926,77416b6d-484c-4183-a8ca-310f42cf5926
APP,2025-11-14,10:30,553.9005,gap_filled_half,0.5,50.0,150.0,556.6696893731236,10:31,TP,1,57.53750000000066,21.231249999999644,77416b6d-484c-4183-a8ca-310f42cf5926
FSLR,2025-11-14,10:30,251.22,gap_open,1.0,75.0,100.0,253.10400762891567,10:38,TP,8,82.55625000000173,67.4437500000009,77416b6d-484c-4183-a8ca-310f42cf5926
ORCL,2025-11-14,10:30,218.29,gap_filled_half,0.5,50.0,150.0,219.38132659793436,10:32,TP,2,57.5374999999996,21.231249999999445,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-11-14,13:30,261.9,gap_filled_half,0.5,50.0,150.0,263.2093519446562,14:18,TP,48,57.53749999999992,21.231249999998678,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2025-11-14,10:30,156.325,gap_filled_half,0.5,50.0,150.0,157.1065366275234,10:35,TP,5,57.53749999999862,21.231249999999523,77416b6d-484c-4183-a8ca-310f42cf5926
ZBRA,2025-11-14,10:30,239.91,gap_open,1.0,75.0,100.0,241.70918903850472,10:43,TP,13,82.55625000000124,67.44375000000113,77416b6d-484c-4183-a8ca-310f42cf5926
AVGO,2025-11-17,10:30,347.35,gap_filled_half,0.5,50.0,150.0,342.1395575463906,14:03,SL,213,-142.61250000000004,-78.69375000000046,77416b6d-484c-4183-a8ca-310f42cf5926
DELL,2025-11-17,10:30,123.96,gap_open,1.0,75.0,100.0,124.88962974954376,10:44,TP,14,82.55625000000101,67.44375000000048,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-11-17,11:30,249.27,gap_open,1.0,75.0,100.0,251.13938373401723,11:40,TP,10,82.55625000000109,67.44375000000055,77416b6d-484c-4183-a8ca-310f42cf5926
NVDA,2025-11-17,10:30,187.55,gap_open,1.0,75.0,100.0,185.67439555809378,11:20,SL,50,-92.57499999999919,-107.42500000000011,77416b6d-484c-4183-a8ca-310f42cf5926
ORCL,2025-11-17,10:30,219.89,gap_filled_half,0.5,50.0,150.0,220.98932569343432,11:42,TP,72,57.53749999999859,21.231249999999125,77416b6d-484c-4183-a8ca-310f42cf5926
PLTR,2025-11-17,10:30,171.385,gap_filled_half,0.5,50.0,150.0,172.24182811391717,11:30,TP,60,57.5375000000002,21.231249999999086,77416b6d-484c-4183-a8ca-310f42cf5926
SMCI,2025-11-17,10:30,34.82,gap_open,1.0,75.0,100.0,34.4717806096125,11:17,SL,47,-92.57499999999834,-107.42500000000084,77416b6d-484c-4183-a8ca-310f42cf5926
SNDK,2025-11-17,11:30,272.55,gap_filled_half,0.5,50.0,150.0,273.91259592407806,11:57,TP,27,57.53749999999768,21.231249999998823,77416b6d-484c-4183-a8ca-310f42cf5926
VRT,2025-11-17,10:30,172.36,gap_filled_half,0.5,50.0,150.0,169.7745045017875,11:06,SL,36,-142.61250000000035,-78.69375000000001,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-11-18,13:30,249.99,gap_filled_half,0.5,50.0,150.0,246.24001148991564,13:58,SL,28,-142.61249999999964,-78.69375000000015,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2025-11-18,10:30,154.06,gap_open,1.0,75.0,100.0,152.51931420783748,10:35,SL,5,-92.57500000000087,-107.42500000000115,77416b6d-484c-4183-a8ca-310f42cf5926
WDC,2025-11-18,11:30,153.6,gap_open,1.0,75.0,100.0,152.06391446400002,11:47,SL,17,-92.57499999999845,-107.42499999999927,77416b6d-484c-4183-a8ca-310f42cf5926
AVGO,2025-11-19,11:30,350.65,gap_filled_half,0.5,50.0,150.0,345.39005571798435,12:37,SL,67,-142.61249999999913,-78.69375000000012,77416b6d-484c-4183-a8ca-310f42cf5926
COHR,2025-11-19,10:30,146.5775,gap_filled_half,0.5,50.0,150.0,144.3787562869039,10:55,SL,25,-142.61250000000035,-78.6937499999999,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-11-19,10:30,279.84,gap_open,1.0,75.0,100.0,277.04144416409997,10:31,SL,1,-92.57500000000057,-107.4250000000001,77416b6d-484c-4183-a8ca-310f42cf5926
LITE,2025-11-19,12:30,261.42,gap_open,1.0,75.0,100.0,258.8056544217376,12:34,SL,4,-92.57499999999811,-107.42499999999856,77416b6d-484c-4183-a8ca-310f42cf5926
ORCL,2025-11-19,10:30,227.46,gap_filled_half,0.5,50.0,150.0,224.0479739729438,10:45,SL,15,-142.6124999999987,-78.69374999999965,77416b6d-484c-4183-a8ca-310f42cf5926
